project_name,class_name,wmc,cbo,dit,lcom,rfc,noc,numberOfLinesOfCode,numberOfMethods,numberOfVersionsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,defective
pde,org::eclipse::pde::internal::ui::editor::target::TargetEditorContributor,1.0,0,2,0,1.0,0,3.0,1.0,2,2,1.0,1.0,0.5,2.0,2.0,1.0,-1.0,0.0,-0.5,144.857,110.714,0
pde,org::eclipse::pde::internal::ui::editor::contentassist::XMLContentAssistProcessor,177.0,29,2,595,234.0,0,588.0,35.0,35,5,2229.0,589.0,63.6857,794.0,236.0,22.6857,1435.0,589.0,41.0,114.857,13.3504,0
pde,org::eclipse::pde::internal::ui::tests::macro::RecordBlock,17.0,10,1,66,47.0,0,70.0,12.0,4,3,15.0,12.0,3.75,20.0,13.0,5.0,-5.0,0.0,-1.25,183.857,142.0,0
pde,org::eclipse::pde::internal::ui::editor::text::BundleHyperlink,2.0,1,3,1,3.0,0,6.0,2.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0
pde,org::eclipse::pde::internal::ui::launcher::OSGiFrameworkManager,25.0,8,1,55,42.0,0,81.0,11.0,2,2,28.0,28.0,14.0,41.0,41.0,20.5,-13.0,0.0,-6.5,104.429,70.2857,0
pde,org::eclipse::pde::internal::ui::templates::PDETemplateMessages,0.0,0,1,0,0.0,0,0.0,0.0,7,5,48.0,15.0,6.85714,27.0,18.0,3.85714,21.0,14.0,3.0,95.5714,39.9375,0
pde,org::eclipse::pde::internal::ui::refactoring::RenamePluginWizard,2.0,2,1,1,4.0,0,8.0,2.0,3,1,6.0,4.0,2.0,7.0,5.0,2.33333,-1.0,0.0,-0.333333,79.8571,41.8095,0
pde,org::eclipse::pde::internal::ui::editor::build::BuildOutlinePage,8.0,7,3,3,10.0,0,23.0,3.0,12,6,65.0,29.0,5.41667,140.0,102.0,11.6667,-75.0,6.0,-6.25,335.286,116.965,0
pde,org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpAbstractAddAction,7.0,5,1,10,11.0,3,27.0,5.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4286,0.0,0
pde,org::eclipse::pde::internal::core::util::PDESchemaHelper,25.0,14,1,10,53.0,0,90.0,5.0,4,1,16.0,12.0,4.0,4.0,3.0,1.0,12.0,9.0,3.0,29.2857,2.33036,1
pde,org::eclipse::pde::internal::ui::preferences::ProjectSelectionDialog,8.0,4,1,10,25.0,0,84.0,5.0,3,1,4.0,3.0,1.33333,4.0,3.0,1.33333,0.0,0.0,0.0,21.0,0.571429,0
pde,org::eclipse::pde::internal::ui::wizards::exports::ProductExportWizard,29.0,21,2,36,86.0,0,115.0,9.0,28,6,218.0,48.0,7.78571,141.0,31.0,5.03571,77.0,39.0,2.75,182.286,46.6363,1
pde,org::eclipse::pde::internal::core::natures::FeatureProject,3.0,1,2,3,5.0,0,9.0,3.0,3,3,12.0,11.0,4.0,10.0,9.0,3.33333,2.0,2.0,0.666667,133.571,89.8214,0
pde,org::eclipse::pde::internal::ui::editor::PDEFormPage,97.0,145,1,465,124.0,28,358.0,31.0,44,9,1016.0,173.0,23.0909,650.0,181.0,14.7727,366.0,132.0,8.31818,335.286,175.332,0
pde,org::eclipse::pde::internal::ui::wizards::plugin::NewProjectCreationOperation,115.0,46,1,231,258.0,1,440.0,22.0,93,8,2671.0,725.0,28.7204,2481.0,421.0,26.6774,190.0,446.0,2.04301,239.0,60.0052,1
pde,org::eclipse::pde::internal::ui::wizards::feature::AbstractNewFeatureWizard,11.0,6,2,21,21.0,2,40.0,7.0,5,2,33.0,21.0,6.6,25.0,21.0,5.0,8.0,10.0,1.6,133.429,83.8874,0
pde,org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSObject,9.0,5,4,55,18.0,10,30.0,11.0,11,2,162.0,123.0,14.7273,188.0,123.0,17.0909,-26.0,123.0,-2.36364,59.2857,0.911816,0
pde,org::eclipse::pde::internal::ui::editor::SystemFileStorage,9.0,3,1,28,18.0,0,29.0,8.0,6,6,37.0,12.0,6.16667,24.0,15.0,4.0,13.0,10.0,2.16667,335.286,176.448,0
pde,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSInputContextManager,3.0,2,2,1,4.0,0,7.0,2.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.857,0.0,0
pde,org::eclipse::pde::internal::core::text::DocumentObject,96.0,41,3,528,139.0,3,381.0,33.0,21,4,1462.0,332.0,69.619,605.0,232.0,28.8095,857.0,322.0,40.8095,59.2857,2.43336,0
pde,org::eclipse::pde::internal::ui::correction::RemoveNodeXMLResolution,8.0,8,3,3,15.0,0,27.0,3.0,6,2,39.0,22.0,6.5,36.0,23.0,6.0,3.0,10.0,0.5,129.429,15.5092,0
pde,org::eclipse::pde::internal::ui::editor::feature::DataDetailsSection,32.0,10,3,91,63.0,0,125.0,14.0,8,4,36.0,14.0,4.5,58.0,31.0,7.25,-22.0,2.0,-2.75,188.429,90.0079,0
pde,org::eclipse::pde::internal::ui::wizards::FolderSelectionDialog,10.0,2,1,15,23.0,0,54.0,6.0,12,6,60.0,19.0,5.0,55.0,31.0,4.58333,5.0,10.0,0.416667,246.571,148.738,0
pde,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::NewCommandKeyEvent,3.0,2,1,3,3.0,0,11.0,3.0,2,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,70.2857,36.1429,0
pde,org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpRoot,7.0,3,5,21,8.0,0,22.0,7.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4286,0.0,0
pde,org::eclipse::pde::internal::ui::wizards::target::TargetDefinitionWizardPage,16.0,5,2,21,28.0,0,110.0,7.0,11,4,97.0,72.0,8.81818,112.0,79.0,10.1818,-15.0,10.0,-1.36364,136.286,82.3932,1
pde,org::eclipse::pde::internal::ui::editor::schema::SchemaRootElementDetails,10.0,7,4,10,31.0,0,92.0,5.0,27,5,324.0,97.0,12.0,98.0,16.0,3.62963,226.0,97.0,8.37037,146.857,24.6561,0
pde,org::eclipse::pde::internal::core::JavadocLocationManager,29.0,15,1,21,67.0,0,98.0,7.0,20,6,246.0,90.0,12.3,199.0,54.0,9.95,47.0,36.0,2.35,201.143,76.975,0
pde,org::eclipse::pde::internal::runtime::registry::RegistryBrowserLabelProvider,57.0,11,1,6,51.0,0,216.0,4.0,3,2,4.0,4.0,1.33333,0.0,0.0,0.0,4.0,4.0,1.33333,381.0,0.571429,0
pde,org::eclipse::pde::internal::ui::editor::text::ManifestTextHover,10.0,10,2,3,20.0,0,30.0,3.0,7,4,39.0,17.0,5.57143,13.0,8.0,1.85714,26.0,16.0,3.71429,106.286,26.7253,0
pde,org::eclipse::pde::internal::ui::nls::GetNonExternalizedStringsOperation,46.0,25,1,45,74.0,0,128.0,10.0,18,4,831.0,273.0,46.1667,411.0,121.0,22.8333,420.0,273.0,23.3333,154.0,15.4734,0
pde,org::eclipse::pde::internal::ui::editor::PDEMasterDetailsBlock,6.0,18,1,21,14.0,9,25.0,7.0,19,6,81.0,14.0,4.26316,94.0,40.0,4.94737,-13.0,10.0,-0.684211,227.429,104.247,0
pde,org::eclipse::pde::internal::ui::editor::schema::SchemaInputContext,20.0,12,4,55,52.0,0,106.0,11.0,16,7,95.0,26.0,5.9375,79.0,36.0,4.9375,16.0,15.0,1.0,227.429,107.445,0
pde,org::eclipse::pde::internal::ui::editor::StructuredViewerSection,39.0,33,3,465,61.0,2,150.0,31.0,24,6,374.0,86.0,15.5833,138.0,71.0,5.75,236.0,85.0,9.83333,335.286,253.672,0
pde,org::eclipse::pde::internal::ui::samples::SampleOperation,29.0,10,1,55,61.0,0,145.0,11.0,6,3,94.0,65.0,15.6667,123.0,113.0,20.5,-29.0,17.0,-4.83333,151.143,85.7128,0
pde,org::eclipse::pde::internal::ui::tests::macro::WizardCommandTarget,2.0,2,3,1,3.0,0,6.0,2.0,2,2,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,183.857,148.0,0
pde,org::eclipse::pde::internal::ui::editor::feature::InstallSection,18.0,10,3,45,50.0,0,109.0,10.0,8,4,50.0,14.0,6.25,61.0,20.0,7.625,-11.0,9.0,-1.375,188.429,58.5486,0
pde,org::eclipse::pde::internal::ui::launcher::PDESourceLookupDirector,44.0,9,1,45,72.0,0,151.0,10.0,9,3,278.0,198.0,30.8889,106.0,73.0,11.7778,172.0,197.0,19.1111,139.0,83.8114,1
pde,org::eclipse::pde::internal::core::variables::TargetHomeDynamicVariableResolver,1.0,1,1,0,2.0,0,3.0,1.0,4,3,5.0,2.0,1.25,7.0,4.0,1.75,-2.0,0.0,-0.5,125.286,63.4857,0
pde,org::eclipse::pde::internal::core::plugin::ExternalPluginModel,2.0,5,8,3,6.0,0,8.0,3.0,14,8,43.0,11.0,3.07143,34.0,17.0,2.42857,9.0,6.0,0.642857,335.286,122.744,0
pde,org::eclipse::pde::ui::templates::AbstractNewPluginTemplateWizard,16.0,21,4,55,36.0,2,63.0,11.0,47,7,521.0,140.0,11.0851,683.0,367.0,14.5319,-162.0,129.0,-3.44681,333.143,79.6743,0
pde,org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAddGroupAction,5.0,5,2,1,10.0,0,20.0,2.0,3,2,9.0,6.0,3.0,9.0,8.0,3.0,0.0,2.0,0.0,98.0,54.0952,0
pde,org::eclipse::pde::internal::ui::templates::rcp::HelloNonUIRCPNewWizard,2.0,2,6,1,5.0,0,7.0,2.0,2,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,95.5714,58.5714,0
pde,org::eclipse::pde::internal::core::builders::DependencyLoop,5.0,1,1,15,6.0,0,15.0,6.0,5,4,19.0,12.0,3.8,10.0,7.0,2.0,9.0,10.0,1.8,335.286,232.805,0
pde,org::eclipse::pde::internal::core::builders::JarManifestHeader,11.0,2,1,28,18.0,0,44.0,8.0,4,3,7.0,4.0,1.75,10.0,8.0,2.5,-3.0,1.0,-0.75,133.571,65.8163,0
pde,org::eclipse::pde::internal::ui::util::PluginContainmentAdapter,4.0,2,1,1,4.0,0,10.0,2.0,2,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,159.429,125.286,0
pde,org::eclipse::pde::internal::ui::editor::plugin::NewRuntimeLibraryDialog,8.0,4,1,21,19.0,0,55.0,7.0,12,7,85.0,20.0,7.08333,84.0,25.0,7.0,1.0,10.0,0.0833333,227.429,118.113,0
pde,org::eclipse::pde::internal::ui::parts::ComboViewerPart,18.0,1,1,78,36.0,0,57.0,13.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8571,0.0,1
pde,org::eclipse::pde::internal::ui::editor::target::ImplicitDependenciesSection,45.0,22,5,231,128.0,0,197.0,22.0,12,4,127.0,80.0,10.5833,108.0,94.0,9.0,19.0,19.0,1.58333,139.286,80.3217,0
pde,org::eclipse::pde::internal::ui::editor::build::BuildUndoManager,23.0,7,2,21,35.0,0,87.0,7.0,6,4,20.0,7.0,3.33333,30.0,21.0,5.0,-10.0,4.0,-1.66667,227.429,111.421,0
pde,org::eclipse::pde::internal::ui::editor::PDESection,17.0,84,2,91,29.0,39,50.0,14.0,17,7,95.0,20.0,5.58824,63.0,12.0,3.70588,32.0,19.0,1.88235,227.429,113.765,0
pde,org::eclipse::pde::internal::ui::wizards::ctxhelp::NewCtxHelpWizard,5.0,3,1,10,15.0,0,27.0,5.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1429,0.0,0
pde,org::eclipse::pde::internal::core::WorkspaceFeatureModelManager,17.0,6,3,28,37.0,0,45.0,8.0,8,4,178.0,78.0,22.25,23.0,15.0,2.875,155.0,78.0,19.375,92.5714,7.98234,0
pde,org::eclipse::pde::internal::ui::compare::ManifestContentMergeViewer,10.0,6,1,15,16.0,0,27.0,6.0,6,3,37.0,13.0,6.16667,17.0,11.0,2.83333,20.0,10.0,3.33333,144.429,39.1313,0
pde,org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCompCSWizardPage,3.0,3,2,3,5.0,0,9.0,3.0,3,2,15.0,14.0,5.0,1.0,1.0,0.333333,14.0,14.0,4.66667,97.4286,5.55238,0
pde,org::eclipse::pde::internal::core::PDEStateHelper,5.0,2,1,0,9.0,0,10.0,1.0,20,6,179.0,54.0,8.95,324.0,138.0,16.2,-145.0,45.0,-7.25,233.143,83.8404,0
pde,org::eclipse::pde::internal::ui::editor::schema::NewRestrictionDialog,5.0,0,1,10,9.0,0,22.0,5.0,7,3,114.0,44.0,16.2857,14.0,13.0,2.0,100.0,44.0,14.2857,146.857,19.4298,0
pde,org::eclipse::pde::internal::ui::editor::actions::OpenSchemaAction,23.0,11,1,28,50.0,0,124.0,8.0,8,3,235.0,183.0,29.375,52.0,31.0,6.5,183.0,174.0,22.875,95.0,8.67599,0
pde,org::eclipse::pde::internal::core::cheatsheet::comp::CompCSModelFactory,8.0,8,1,28,15.0,0,24.0,8.0,2,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,102.0,65.8571,0
pde,org::eclipse::pde::internal::ui::editor::toc::TocEditorContributor,2.0,0,3,1,2.0,0,6.0,2.0,5,3,37.0,11.0,7.4,2.0,2.0,0.4,35.0,11.0,7.0,61.1429,12.8764,0
pde,org::eclipse::pde::internal::ui::tests::macro::AbstractStructuredCommand,47.0,14,2,120,81.0,2,155.0,16.0,6,3,94.0,70.0,15.6667,81.0,70.0,13.5,13.0,9.0,2.16667,183.857,122.023,0
pde,org::eclipse::pde::internal::ui::editor::feature::PluginReference,14.0,6,1,45,20.0,0,40.0,10.0,10,6,64.0,44.0,6.4,50.0,35.0,5.0,14.0,9.0,1.4,335.286,236.132,0
pde,org::eclipse::pde::internal::ui::wizards::target::NewTargetDefinitionWizard,10.0,6,1,28,25.0,0,40.0,8.0,4,3,33.0,14.0,8.25,12.0,12.0,3.0,21.0,14.0,5.25,136.286,50.1775,1
pde,org::eclipse::pde::internal::ui::launcher::ApplicationSelectionDialog,10.0,3,1,15,19.0,0,52.0,6.0,13,5,78.0,17.0,6.0,51.0,23.0,3.92308,27.0,10.0,2.07692,207.429,100.982,0
pde,org::eclipse::pde::internal::ui::editor::text::SchemaHyperlink,3.0,1,2,1,4.0,0,8.0,2.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0
pde,org::eclipse::pde::ui::templates::ChoiceOption,20.0,4,3,36,41.0,0,88.0,9.0,15,6,126.0,36.0,8.4,106.0,36.0,7.06667,20.0,36.0,1.33333,333.143,110.753,0
pde,org::eclipse::pde::internal::ui::wizards::BaseWizardSelectionPage,7.0,6,1,15,15.0,3,26.0,6.0,11,7,79.0,35.0,7.18182,60.0,33.0,5.45455,19.0,6.0,1.72727,335.286,130.618,0
pde,org::eclipse::pde::internal::ui::templates::rcp::MailTemplate,26.0,13,5,153,108.0,0,240.0,18.0,7,4,137.0,130.0,19.5714,137.0,133.0,19.5714,0.0,3.0,0.0,95.5714,56.7842,0
pde,org::eclipse::pde::internal::core::schema::SchemaObject,12.0,25,2,45,21.0,6,46.0,10.0,20,7,138.0,56.0,6.9,184.0,90.0,9.2,-46.0,8.0,-2.3,335.286,115.211,0
pde,org::eclipse::pde::internal::ui::editor::toc::actions::TocAddLinkAction,3.0,5,2,1,10.0,0,14.0,2.0,6,2,85.0,40.0,14.1667,9.0,5.0,1.5,76.0,40.0,12.6667,61.1429,2.33613,0
pde,org::eclipse::pde::internal::ui::samples::ShowSampleAction,17.0,6,1,28,40.0,0,110.0,8.0,9,4,65.0,43.0,7.22222,69.0,53.0,7.66667,-4.0,7.0,-0.444444,151.143,86.5341,0
pde,org::eclipse::pde::internal::ui::elements::DefaultElement,4.0,0,1,6,4.0,1,12.0,4.0,9,7,33.0,15.0,3.66667,27.0,12.0,3.0,6.0,6.0,0.666667,335.286,188.078,0
pde,org::eclipse::pde::internal::ui::wizards::cheatsheet::NewSimpleCSFileWizard,2.0,2,2,1,5.0,0,7.0,2.0,2,2,2.0,2.0,1.0,3.0,3.0,1.5,-1.0,0.0,-0.5,98.0,63.8571,0
pde,org::eclipse::pde::internal::core::bundle::WorkspaceBundlePluginModel,3.0,4,9,3,6.0,0,11.0,3.0,2,2,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,105.857,69.7143,0
pde,org::eclipse::pde::internal::core::bundle::Bundle,15.0,9,2,36,34.0,0,44.0,9.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.571,0.0,0
pde,org::eclipse::pde::internal::ui::wizards::toc::TocHTMLWizard,6.0,4,1,10,13.0,1,37.0,5.0,2,2,31.0,31.0,15.5,32.0,32.0,16.0,-1.0,0.0,-0.5,55.1429,21.0,0
pde,org::eclipse::pde::internal::ui::wizards::product::ProductIntroWizard,10.0,7,1,15,30.0,0,50.0,6.0,3,2,12.0,11.0,4.0,21.0,20.0,7.0,-9.0,0.0,-3.0,158.286,113.893,1
pde,org::eclipse::pde::internal::core::UpdateManagerHelper,13.0,13,1,6,45.0,0,63.0,4.0,3,2,24.0,23.0,8.0,46.0,45.0,15.3333,-22.0,0.0,-7.33333,84.8571,46.6964,0
pde,org::eclipse::pde::internal::ui::editor::plugin::ExtensionsSection,257.0,44,5,1540,440.0,0,1087.0,56.0,80,9,2065.0,553.0,25.8125,1302.0,409.0,16.275,763.0,545.0,9.5375,227.429,146.08,1
pde,org::eclipse::pde::internal::core::schema::SchemaElementReference,69.0,16,3,666,81.0,0,189.0,37.0,22,8,386.0,175.0,17.5455,265.0,150.0,12.0455,121.0,31.0,5.5,335.286,93.1862,0
pde,org::eclipse::pde::internal::ui::search::dependencies::DependencyCalculator,33.0,5,1,36,36.0,0,84.0,9.0,2,1,21.0,21.0,10.5,28.0,28.0,14.0,-7.0,0.0,-3.5,76.2857,42.1429,0
pde,org::eclipse::pde::internal::core::natures::BaseProject,16.0,6,1,28,26.0,3,72.0,8.0,3,3,5.0,4.0,1.66667,10.0,9.0,3.33333,-5.0,0.0,-1.66667,133.571,79.1714,0
pde,org::eclipse::pde::internal::ui::editor::feature::OpenReferenceAction,10.0,10,1,3,17.0,0,35.0,3.0,20,6,157.0,43.0,7.85,138.0,31.0,6.9,19.0,16.0,0.95,335.286,143.175,0
pde,org::eclipse::pde::internal::ui::tests::macro::IndexPage,12.0,3,1,10,14.0,0,66.0,5.0,2,2,19.0,19.0,9.5,20.0,20.0,10.0,-1.0,0.0,-0.5,183.857,148.0,0
pde,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSFormOutlinePage,14.0,8,3,10,20.0,0,41.0,5.0,6,2,25.0,17.0,4.16667,31.0,22.0,5.16667,-6.0,1.0,-1.0,104.143,52.24,0
pde,org::eclipse::pde::internal::core::cheatsheet::comp::CompCSIntro,3.0,2,5,3,4.0,0,10.0,3.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0
pde,org::eclipse::pde::internal::ui::wizards::ctxhelp::NewCtxHelpWizardPage,3.0,1,2,3,5.0,0,15.0,3.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1429,0.0,0
pde,org::eclipse::pde::internal::core::BundleManifestSourceLocationManager,34.0,8,1,36,73.0,0,127.0,9.0,3,2,219.0,160.0,73.0,92.0,59.0,30.6667,127.0,127.0,42.3333,41.1429,2.70385,1
pde,org::eclipse::pde::internal::ui::tests::macro::StopAction,11.0,3,1,28,24.0,0,33.0,8.0,4,3,6.0,3.0,1.5,10.0,4.0,2.5,-4.0,0.0,-1.0,183.857,133.0,0
pde,org::eclipse::pde::ui::templates::OptionTemplateWizardPage,8.0,4,1,3,14.0,0,32.0,3.0,23,7,152.0,37.0,6.6087,105.0,25.0,4.56522,47.0,27.0,2.04348,333.286,63.688,0
pde,org::eclipse::pde::internal::ui::wizards::tools::UpdateClasspathAction,6.0,6,1,6,31.0,0,62.0,4.0,22,6,140.0,55.0,6.36364,192.0,75.0,8.72727,-52.0,20.0,-2.36364,240.714,65.802,0
pde,org::eclipse::pde::internal::ui::editor::ModelUndoManager,40.0,6,1,231,66.0,4,139.0,22.0,18,7,113.0,52.0,6.27778,117.0,49.0,6.5,-4.0,4.0,-0.222222,335.286,194.853,0
pde,org::eclipse::pde::internal::core::text::plugin::FragmentNode,22.0,2,5,28,34.0,0,58.0,8.0,6,3,226.0,103.0,37.6667,13.0,11.0,2.16667,213.0,103.0,35.5,151.143,9.64855,0
pde,org::eclipse::pde::internal::ui::preferences::PreferenceInitializer,1.0,2,1,0,4.0,0,7.0,1.0,14,4,25.0,10.0,1.78571,17.0,4.0,1.21429,8.0,10.0,0.571429,205.571,61.2229,0
pde,org::eclipse::pde::internal::ui::views::dependencies::OpenDependenciesAction,11.0,2,1,10,13.0,0,30.0,5.0,5,2,10.0,6.0,2.0,27.0,17.0,5.4,-17.0,0.0,-3.4,108.143,56.7714,0
pde,org::eclipse::ui::internal::views::log::AbstractEntry,11.0,6,1,55,18.0,2,33.0,11.0,3,1,49.0,41.0,16.3333,28.0,19.0,9.33333,21.0,22.0,7.0,40.5714,0.795918,0
pde,org::eclipse::pde::internal::core::text::bundle::BundleActivationPolicyHeader,6.0,3,6,6,9.0,0,14.0,4.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2857,0.0,0
pde,org::eclipse::pde::internal::ui::editor::build::BinSection,29.0,7,6,10,54.0,0,98.0,5.0,23,5,397.0,109.0,17.2609,418.0,109.0,18.1739,-21.0,66.0,-0.913043,263.429,47.1749,0
pde,org::eclipse::pde::internal::ui::editor::contentassist::TypeContentProposalProvider,18.0,6,2,28,35.0,0,101.0,8.0,2,2,35.0,35.0,17.5,48.0,48.0,24.0,-13.0,0.0,-6.5,94.4286,60.2857,0
pde,org::eclipse::pde::internal::ui::editor::text::XMLConfiguration,41.0,15,2,120,52.0,1,109.0,16.0,23,4,163.0,34.0,7.08696,127.0,54.0,5.52174,36.0,25.0,1.56522,148.429,48.9246,0
pde,org::eclipse::pde::internal::ui::wizards::product::ProductIntroOperation,46.0,21,2,120,122.0,0,238.0,16.0,16,3,148.0,50.0,9.25,282.0,84.0,17.625,-134.0,47.0,-8.375,158.286,38.2403,1
pde,org::eclipse::ui::internal::views::log::LogViewContentProvider,9.0,2,1,28,12.0,0,25.0,8.0,4,1,27.0,13.0,6.75,16.0,14.0,4.0,11.0,13.0,2.75,49.4286,7.41799,0
pde,org::eclipse::pde::internal::core::builders::PluginRebuilder,19.0,4,1,21,39.0,0,65.0,7.0,5,3,20.0,10.0,4.0,24.0,13.0,4.8,-4.0,2.0,-0.8,70.2857,17.4214,0
pde,org::eclipse::pde::internal::ui::wizards::extension::ExtensionEditorWizard,5.0,5,1,10,21.0,0,27.0,5.0,8,6,20.0,6.0,2.5,25.0,10.0,3.125,-5.0,2.0,-0.625,227.0,86.3571,0
pde,org::eclipse::pde::internal::ui::views::dependencies::DependenciesLabelProvider,40.0,14,1,10,46.0,0,106.0,5.0,7,2,83.0,30.0,11.8571,43.0,33.0,6.14286,40.0,29.0,5.71429,108.143,44.6747,0
pde,org::eclipse::pde::internal::ui::launcher::ConfigurationAreaBlock,14.0,3,2,28,22.0,0,85.0,8.0,17,4,293.0,116.0,17.2353,50.0,23.0,2.94118,243.0,116.0,14.2941,156.429,17.4651,0
pde,org::eclipse::pde::internal::ui::editor::schema::SchemaIncludesSection,43.0,24,5,105,117.0,0,176.0,15.0,23,4,680.0,237.0,29.5652,186.0,95.0,8.08696,494.0,237.0,21.4783,146.857,6.12353,1
pde,org::eclipse::pde::internal::ui::wizards::toc::TocHTMLOperation,3.0,6,1,3,14.0,0,89.0,3.0,4,2,35.0,19.0,8.75,37.0,26.0,9.25,-2.0,5.0,-0.5,55.1429,11.4,0
pde,org::eclipse::pde::internal::core::XMLDefaultHandler,27.0,16,1,78,50.0,0,76.0,13.0,20,4,108.0,22.0,5.4,185.0,67.0,9.25,-77.0,10.0,-3.85,251.286,126.934,0
pde,org::eclipse::pde::internal::core::feature::VersionableObject,7.0,7,4,10,14.0,2,23.0,5.0,14,7,48.0,11.0,3.42857,36.0,8.0,2.57143,12.0,8.0,0.857143,335.286,100.851,0
pde,org::eclipse::pde::internal::core::target::TargetModel,14.0,12,4,45,30.0,1,53.0,10.0,4,3,8.0,4.0,2.0,11.0,8.0,2.75,-3.0,2.0,-0.75,144.857,53.4107,1
pde,org::eclipse::pde::internal::core::builders::ManifestErrorReporter,38.0,15,2,120,87.0,3,122.0,16.0,9,3,55.0,27.0,6.11111,61.0,38.0,6.77778,-6.0,3.0,-0.666667,133.571,57.3299,0
pde,org::eclipse::pde::internal::ui::editor::actions::FormatOperation,10.0,8,1,10,23.0,0,46.0,5.0,3,2,31.0,17.0,10.3333,35.0,31.0,11.6667,-4.0,10.0,-1.33333,110.143,58.7097,0
pde,org::eclipse::pde::internal::ui::editor::product::LauncherSection,68.0,23,3,378,199.0,0,374.0,28.0,52,6,1277.0,257.0,24.5577,780.0,192.0,15.0,497.0,255.0,9.55769,189.286,41.6796,0
pde,org::eclipse::pde::internal::ui::nls::StringHelper,48.0,8,1,15,49.0,0,156.0,6.0,10,4,127.0,49.0,12.7,81.0,31.0,8.1,46.0,22.0,4.6,154.0,90.6063,0
pde,org::eclipse::pde::internal::core::builders::BundleErrorReporter,286.0,22,3,1485,494.0,0,945.0,55.0,72,4,1919.0,391.0,26.6528,2193.0,584.0,30.4583,-274.0,70.0,-3.80556,133.571,38.463,0
pde,org::eclipse::pde::internal::core::DependencyManager,29.0,12,1,10,47.0,0,79.0,5.0,6,3,75.0,38.0,12.5,39.0,18.0,6.5,36.0,24.0,6.0,104.429,41.0876,1
pde,org::eclipse::pde::internal::ui::templates::rcp::MailNewWizard,2.0,2,6,1,5.0,0,7.0,2.0,2,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,95.5714,58.5714,0
pde,org::eclipse::pde::internal::ui::wizards::WizardListSelectionPage,21.0,5,2,78,40.0,2,109.0,13.0,19,7,251.0,136.0,13.2105,211.0,127.0,11.1053,40.0,21.0,2.10526,335.286,127.428,0
pde,org::eclipse::pde::internal::ui::editor::TableSection,9.0,22,4,36,12.0,22,23.0,9.0,16,7,150.0,28.0,9.375,66.0,22.0,4.125,84.0,26.0,5.25,335.286,184.894,0
pde,org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSFileValidator,8.0,2,1,10,15.0,0,31.0,5.0,6,2,13.0,6.0,2.16667,104.0,85.0,17.3333,-91.0,1.0,-15.1667,98.0,43.8022,0
pde,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::details::SimpleCSCommandDetails,49.0,17,5,171,105.0,0,396.0,19.0,23,4,610.0,185.0,26.5217,358.0,140.0,15.5652,252.0,84.0,10.9565,104.143,26.034,0
pde,org::eclipse::pde::internal::ui::commands::QueryControl,4.0,2,1,28,16.0,2,28.0,8.0,4,2,16.0,10.0,4.0,18.0,12.0,4.5,-2.0,0.0,-0.5,104.857,47.3393,0
pde,org::eclipse::pde::internal::ui::commands::QueryByTag,8.0,3,2,15,18.0,0,39.0,6.0,4,2,14.0,9.0,3.5,16.0,11.0,4.0,-2.0,0.0,-0.5,104.857,49.0102,0
